Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1994","1994","g/capita/day","306.02","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1995","1995","g/capita/day","297.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1996","1996","g/capita/day","294.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1997","1997","g/capita/day","290.13","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1998","1998","g/capita/day","303.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","1999","1999","g/capita/day","302.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2000","2000","g/capita/day","304.3","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2001","2001","g/capita/day","301.27","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2002","2002","g/capita/day","303.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2003","2003","g/capita/day","322.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2004","2004","g/capita/day","295.18","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2005","2005","g/capita/day","321.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2006","2006","g/capita/day","306.29","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2007","2007","g/capita/day","334.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2008","2008","g/capita/day","307.88","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2009","2009","g/capita/day","307.61","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2010","2010","g/capita/day","306.71","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2011","2011","g/capita/day","331.83","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2012","2012","g/capita/day","321.44","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2943","Meat","2013","2013","g/capita/day","318.45","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1961","1961","kg","104.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1962","1962","kg","112.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1963","1963","kg","112.57","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1964","1964","kg","113.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1965","1965","kg","110.11","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1966","1966","kg","105.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1967","1967","kg","101.42","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1968","1968","kg","104.32","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1969","1969","kg","108.93","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1970","1970","kg","104.99","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1971","1971","kg","111.82","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1972","1972","kg","116.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1973","1973","kg","110.75","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1974","1974","kg","94.77","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1975","1975","kg","125.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1976","1976","kg","129.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1977","1977","kg","125.96","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1978","1978","kg","130.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1979","1979","kg","113.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1980","1980","kg","110.66","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1981","1981","kg","109.56","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1982","1982","kg","112.64","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1983","1983","kg","107.31","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1984","1984","kg","107.19","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1985","1985","kg","112.2","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1986","1986","kg","111.98","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1987","1987","kg","112.1","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1988","1988","kg","110.46","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1989","1989","kg","111.87","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1990","1990","kg","115.25","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1991","1991","kg","112.12","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1992","1992","kg","112.14","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1993","1993","kg","110.81","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1994","1994","kg","111.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1995","1995","kg","108.76","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1996","1996","kg","107.63","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1997","1997","kg","105.9","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1998","1998","kg","110.7","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","1999","1999","kg","110.38","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2000","2000","kg","111.07","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2001","2001","kg","109.97","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2002","2002","kg","110.71","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2003","2003","kg","117.88","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2004","2004","kg","107.74","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2005","2005","kg","117.29","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2006","2006","kg","111.8","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2007","2007","kg","122.1","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2008","2008","kg","112.38","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2009","2009","kg","112.28","Fc","Calculated data"
